NOTE,id,Moy_Pontage_de_fissures,Moy_Comblage_de_trou_ou_Projection_d_enrobe,Moy_Longitudinale,Moy_Transversale,Moy_Nid_de_poule,Moy_Faiencage,Moy_Arrachement_pelade,Moy_Remblaiement_de_tranchees
10.0,D141_PR9_200_PR9_400,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0
7.6,D141_PR9_400_PR9_600,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0
9.676260000000001,D141_PR9_600_PR9_878,0.0,0.0,0.0,0.0,0.0,0.0,0.28571399999999997,0.0
9.795919999999999,D141E1_PR0_0_PR0_200,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.0
9.385,D141E1_PR0_200_PR0_400,0.0,0.0,0.05,0.0,0.0,0.0,0.65,0.0
9.98,D141E1_PR0_400_PR0_600,0.0,0.0,0.0,0.0,0.0,0.0,0.538462,0.0
9.96838,D141E1_PR0_600_PR0_853,0.0,0.0,0.0,0.0,0.0,0.0,0.27668000000000004,0.0
10.0,D141E1_PR1_0_PR1_9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10.0,D141E2_PR0_0_PR0_200,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
10.0,D141E2_PR0_200_PR0_400,0.0,0.0,0.15,0.1,0.0,0.0,0.05,0.0
10.0,D141E2_PR0_400_PR0_600,0.0,0.0909091,0.136364,0.0454545,0.0,0.0454545,0.681818,0.0
7.625,D141E2_PR0_600_PR0_800,0.0,0.0,0.7,0.0,0.0,0.15,0.15,0.0
7.84127,D141E2_PR0_800_PR0_989,0.0,0.0,0.0,0.277778,0.0,0.055555600000000004,0.055555600000000004,0.0
9.739130000000001,D141E2_PR1_0_PR1_48,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
10.0,D142_PR9_800_PR9_1005,0.0,0.0,0.0,0.051282100000000004,0.0,0.0,0.512821,0.0
10.0,D142_PR10_0_PR10_200,0.0,0.0,0.0,0.0,0.0,0.05,0.35,0.0
10.0,D142_PR10_200_PR10_400,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
9.9661,D142_PR10_400_PR10_518,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
10.0,D142_PR11_0_PR11_121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,D142_PR12_0_PR12_200,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0
5.0,D142_PR12_200_PR12_400,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.0
4.625,D142_PR12_400_PR12_600,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0
5.735,D142_PR12_600_PR12_800,0.0,0.0,0.428571,0.0,0.0,0.07142860000000001,0.14285699999999998,0.14285699999999998
9.271360000000001,D142_PR12_800_PR12_999,0.0,0.0,0.050251300000000006,0.050251300000000006,0.0,0.050251300000000006,0.050251300000000006,0.050251300000000006
10.0,D142_PR13_0_PR13_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05
10.0,D142_PR13_200_PR13_313,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
10.0,D142_PR14_0_PR14_200,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1
9.235,D142_PR14_200_PR14_400,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.1
7.32,D142_PR14_400_PR14_600,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.0
7.0,D142_PR14_600_PR14_800,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0
10.0,D142_PR14_800_PR14_1000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D142_PR14_1000_PR14_1131,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0
10.0,D142_PR15_0_PR15_200,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
9.19,D142_PR15_200_PR15_400,0.0,0.0,0.0,0.0,0.0,0.11111099999999999,0.44444399999999995,0.0
7.795,D142_PR15_400_PR15_600,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0
4.66,D142_PR15_600_PR15_800,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.2
5.10837,D142_PR15_800_PR15_1003,0.0,0.08849560000000001,0.0,0.176991,0.0,0.08849560000000001,0.734513,0.0
8.605,D142_PR16_0_PR16_200,0.0,0.0,0.2,0.0,0.0,0.0,0.7,0.0
5.6,D142_PR16_200_PR16_400,0.0,0.11111099999999999,0.0,0.11111099999999999,0.0,0.0,0.555556,0.11111099999999999
7.77,D142_PR16_400_PR16_600,0.0,0.0,0.1,0.0,0.0,0.3,0.6,0.1
9.37,D142_PR16_600_PR16_800,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1
8.11594,D142_PR16_800_PR16_1007,0.0,0.0,0.186916,0.0,0.0,0.0,0.46729,0.0
6.035,D142_PR17_0_PR17_200,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
5.18,D142_PR17_200_PR17_400,0.0,0.0,0.1,0.2,0.0,0.0,0.5,0.0
5.565,D142_PR17_400_PR17_600,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0
3.02,D142_PR17_600_PR17_800,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0
2.23881,D142_PR17_800_PR17_1001,0.0,0.0,0.0,0.0990099,0.0,0.0,0.19802,0.0
1.72,D142_PR18_0_PR18_200,0.0,0.0,0.1,0.0,0.0,0.2,0.4,0.0
2.495,D142_PR18_200_PR18_400,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0
3.485,D142_PR18_400_PR18_600,0.0,0.0,0.11111099999999999,0.0,0.0,0.0,0.333333,0.0
4.14124,D142_PR18_600_PR18_805,0.0,0.0,0.22222199999999998,0.0,0.0,0.11111099999999999,0.333333,0.0
10.0,D142E2_PR0_0_PR0_200,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
10.0,D142E2_PR0_200_PR0_483,0.07692310000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D142E2U2193_PR0_0_PR0_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,D142_G_20_PRV0D_0_PRV0D_119,0.144928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7619,D142_G_30_PRV0D_0_PRV0D_63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.95455,D142U1087_PR0_0_PR0_22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,D142U1225_PR0_0_PR0_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.82,D142U2016_PR0_0_PR0_29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.93939,D142U2241_PR0_0_PR0_35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D142U226_PR0_0_PR0_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D142U227_PR0_0_PR0_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7931,D142U2798_PR0_0_PR0_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.25,D142U2799_PR0_0_PR0_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.84746,D14_G_40_PRV0D_0_PRV0D_118,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,0.28571399999999997,0.0
7.27778,D15_PR0_0_PR0_200,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
3.98,D15_PR0_200_PR0_400,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0
2.0,D15_PR0_400_PR0_600,0.0,0.0,0.1,0.1,0.0,0.1,0.8,0.0
2.0,D15_PR0_600_PR0_800,0.0,0.0,0.11111099999999999,0.0,0.0,0.22222199999999998,0.555556,0.0
4.24841,D15_PR0_800_PR0_959,0.0,0.0,0.0,0.125,0.0,0.0,0.375,0.0
10.0,D15_PR1_0_PR1_200,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0
10.0,D15_PR1_200_PR1_400,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
10.0,D15_PR1_400_PR1_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0
10.0,D15_PR1_600_PR1_800,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
10.0,D15_PR1_800_PR1_991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR2_0_PR2_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D15_PR2_200_PR2_400,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR2_400_PR2_600,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR2_600_PR2_800,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
10.0,D15_PR2_800_PR2_1010,0.0,0.0,0.07142860000000001,0.0,0.0,0.0,0.14285699999999998,0.0
6.925,D15_PR3_0_PR3_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,D15_PR3_200_PR3_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,D15_PR3_400_PR3_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,D15_PR3_600_PR3_800,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
5.0,D15_PR3_800_PR3_1001,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
5.0,D15_PR4_0_PR4_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
5.0,D15_PR4_200_PR4_400,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0
6.6,D15_PR4_400_PR4_600,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0
9.835,D15_PR4_600_PR4_800,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.0
8.809280000000001,D15_PR4_800_PR4_994,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.0
10.0,D15_PR5_0_PR5_200,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D15_PR5_200_PR5_400,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
10.0,D15_PR5_400_PR5_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR5_600_PR5_800,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
9.35407,D15_PR5_800_PR5_1009,0.0,0.0,0.0,0.0,0.0,0.0,0.143541,0.0478469
8.89,D15_PR6_0_PR6_200,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
7.0,D15_PR6_200_PR6_400,0.0,0.0,0.0,0.05,0.05,0.0,0.55,0.0
7.915,D15_PR6_400_PR6_600,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.05
10.0,D15_PR6_600_PR6_800,0.0,0.0,0.0,0.0,0.0,0.0,0.454545,0.0
9.542110000000001,D15_PR6_800_PR6_990,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0
9.385,D15_PR7_0_PR7_200,0.0,0.05,0.0,0.0,0.0,0.0,0.6,0.0
10.0,D15_PR7_200_PR7_400,0.0,0.0,0.0526316,0.0,0.0,0.0,0.736842,0.0
10.0,D15_PR7_400_PR7_600,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
10.0,D15_PR7_600_PR7_800,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
8.24607,D15_PR7_800_PR7_1006,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0
3.11,D15_PR8_0_PR8_200,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0
3.155,D15_PR8_200_PR8_400,0.0,0.0,0.0,0.3,0.0,0.1,0.2,0.1
7.605,D15_PR8_400_PR8_600,0.0,0.0,0.3,0.0,0.0,0.2,0.1,0.0
8.95,D15_PR8_600_PR8_800,0.0,0.0,0.1,0.1,0.0,0.1,0.4,0.0
9.73298,D15_PR8_800_PR8_991,0.0,0.0,0.0,0.0,0.0,0.0,0.8198200000000001,0.0
10.0,D15_PR9_0_PR9_200,0.0,0.0,0.07142860000000001,0.0,0.0,0.0,0.357143,0.0
7.86,D15_PR9_200_PR9_400,0.0,0.0,0.117647,0.0,0.0,0.0,0.470588,0.0
7.45,D15_PR9_400_PR9_600,0.0,0.0,0.315789,0.157895,0.0,0.0,0.21052600000000002,0.10526300000000001
5.35,D15_PR9_600_PR9_800,0.0,0.0,0.05,0.0,0.0,0.0,0.55,0.0
6.59155,D15_PR9_800_PR9_1013,0.0,0.0,0.0,0.0,0.0,0.0,0.56338,0.0
4.615,D15_PR10_0_PR10_200,0.0,0.0,0.05,0.0,0.0,0.0,0.65,0.0
5.575,D15_PR10_200_PR10_400,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
5.515,D15_PR10_400_PR10_600,0.0,0.05,0.1,0.0,0.0,0.0,0.6,0.0
5.965,D15_PR10_600_PR10_800,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
6.805969999999999,D15_PR10_800_PR10_1001,0.0,0.0,0.049751199999999995,0.0,0.0,0.0,0.39801,0.049751199999999995
7.0,D15_PR11_0_PR11_200,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
9.31,D15_PR11_200_PR11_400,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
10.0,D15_PR11_400_PR11_600,0.0,0.0,0.0526316,0.0,0.0,0.0,0.368421,0.0
7.825,D15_PR11_600_PR11_800,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0625
10.0,D15_PR11_800_PR11_1000,0.0,0.0,0.05,0.0,0.0,0.0,0.4,0.0
9.85,D15_PR12_0_PR12_200,0.0,0.0,0.25,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR12_200_PR12_400,0.0,0.0,0.0,0.07142860000000001,0.0,0.0,0.642857,0.0
10.0,D15_PR12_400_PR12_600,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR12_600_PR12_800,0.0,0.0,0.11111099999999999,0.0,0.0,0.0,0.8888889999999999,0.0
10.0,D15_PR12_800_PR12_1005,0.0,0.0,0.190476,0.0,0.0,0.0,0.52381,0.0
10.0,D15_PR13_0_PR13_200,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0
10.0,D15_PR13_200_PR13_400,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
9.16,D15_PR13_400_PR13_600,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0
7.255,D15_PR13_600_PR13_800,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0
10.0,D15_PR13_800_PR13_999,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR14_0_PR14_200,0.0,0.0,0.14285699999999998,0.07142860000000001,0.0,0.0,0.14285699999999998,0.0
10.0,D15_PR14_200_PR14_400,0.0,0.0,0.4,0.13333299999999998,0.0,0.0,0.333333,0.0
8.48,D15_PR14_400_PR14_600,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.0
4.28,D15_PR14_600_PR14_800,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0
4.87692,D15_PR14_800_PR14_995,0.0,0.0,0.10526300000000001,0.0,0.0,0.0,0.473684,0.0
4.58,D15_PR15_0_PR15_200,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0909091,0.0
4.6,D15_PR15_200_PR15_400,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0
7.585,D15_PR15_400_PR15_600,0.0,0.0,0.1,0.2,0.0,0.0,0.5,0.0
9.94,D15_PR15_600_PR15_800,0.0,0.0,0.1,0.2,0.0,0.0,0.3,0.0
7.05208,D15_PR15_800_PR15_1000,0.0,0.0,0.2,0.1,0.0,0.0,0.4,0.0
9.86,D15_PR16_0_PR16_200,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0
10.0,D15_PR16_200_PR16_400,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0
7.79,D15_PR16_400_PR16_600,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0
9.3,D15_PR16_600_PR16_800,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
9.2359,D15_PR16_800_PR16_995,0.0,0.0,0.0,0.0,0.0,0.0,0.368421,0.0
5.0,D15_PR17_0_PR17_200,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
7.675,D15_PR17_200_PR17_400,0.0,0.0,0.44444399999999995,0.11111099999999999,0.0,0.0,0.22222199999999998,0.0
9.555,D15_PR17_400_PR17_600,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
4.86,D15_PR17_600_PR17_800,0.0,0.1,0.5,0.1,0.0,0.0,0.2,0.0
8.64021,D15_PR17_800_PR17_991,0.0,0.0,0.11111099999999999,0.333333,0.0,0.0,0.22222199999999998,0.0
8.775,D15_PR18_0_PR18_200,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR18_200_PR18_400,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
9.99,D15_PR18_400_PR18_600,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D15_PR18_600_PR18_800,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
10.0,D15_PR18_800_PR18_1008,0.0,0.0,0.10204099999999999,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR19_0_PR19_200,0.0,0.05,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D15_PR19_200_PR19_400,0.0,0.05,0.0,0.0,0.0,0.0,0.25,0.0
10.0,D15_PR19_400_PR19_600,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0
10.0,D15_PR19_600_PR19_800,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0
10.0,D15_PR19_800_PR19_980,0.0,0.0,0.0,0.0,0.0,0.055555600000000004,0.5,0.0
10.0,D15_PR20_0_PR20_200,0.0588235,0.0588235,0.0588235,0.0,0.0,0.0,0.0588235,0.0
10.0,D15_PR20_200_PR20_400,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D15_PR20_400_PR20_600,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR20_600_PR20_800,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D15_PR20_800_PR20_1007,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0
9.04,D15_PR21_0_PR21_200,0.0,0.07692310000000001,0.07692310000000001,0.0,0.0,0.0,0.461538,0.0
5.47,D15_PR21_200_PR21_400,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0
9.75,D15_PR21_400_PR21_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR21_600_PR21_800,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
10.0,D15_PR21_800_PR21_1029,0.0,0.06711410000000001,0.0,0.0,0.0,0.0,0.134228,0.0
10.0,D15_PR22_0_PR22_200,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D15_PR22_200_PR22_400,0.0,0.0,0.0,0.0,0.0,0.0,0.294118,0.0
10.0,D15_PR22_400_PR22_600,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D15_PR22_600_PR22_800,0.0,0.0,0.0588235,0.0,0.0,0.0,0.235294,0.0
10.0,D15_PR22_800_PR22_983,0.0,0.0,0.0,0.0,0.0,0.0,0.5825239999999999,0.0
9.99,D15_PR23_0_PR23_200,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0
10.0,D15_PR23_200_PR23_400,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
10.0,D15_PR23_400_PR23_600,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D15_PR23_600_PR23_800,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
10.0,D15_PR23_800_PR23_997,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
10.0,D15_PR24_0_PR24_200,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
10.0,D15_PR24_200_PR24_400,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
10.0,D15_PR24_400_PR24_600,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR24_600_PR24_800,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D15_PR24_800_PR24_996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR25_0_PR25_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR25_200_PR25_400,0.0,0.0,0.0,0.0,0.0,0.0,0.14285699999999998,0.0
10.0,D15_PR25_400_PR25_600,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
10.0,D15_PR25_600_PR25_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0
9.9799,D15_PR25_800_PR25_999,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR26_0_PR26_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D15_PR26_200_PR26_400,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR26_400_PR26_600,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D15_PR26_600_PR26_800,0.0,0.0,0.0,0.0,0.0,0.0,0.44444399999999995,0.0
10.0,D15_PR26_800_PR26_999,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D15_PR27_0_PR27_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D15_PR27_200_PR27_400,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D15_PR27_400_PR27_600,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
10.0,D15_PR27_600_PR27_800,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
10.0,D15_PR27_800_PR27_1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0
10.0,D15_PR28_0_PR28_200,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
10.0,D15_PR28_200_PR28_400,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0
10.0,D15_PR28_400_PR28_600,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR28_600_PR28_800,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1
10.0,D15_PR28_800_PR28_995,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
9.99,D15_PR29_0_PR29_200,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0
10.0,D15_PR29_200_PR29_400,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.0
10.0,D15_PR29_400_PR29_600,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR29_600_PR29_800,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
10.0,D15_PR29_800_PR29_998,0.0,0.0,0.10204099999999999,0.0,0.0,0.0,0.510204,0.0
9.94,D15_PR30_0_PR30_200,0.0,0.0,0.44444399999999995,0.0,0.0,0.0,0.44444399999999995,0.0
10.0,D15_PR30_200_PR30_400,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR30_400_PR30_600,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
9.92537,D15_PR30_600_PR30_800,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,0.0
0.525253,D15_PR30_800_PR30_1003,0.0,0.0,0.09708739999999999,0.0,0.0,0.0,0.417476,0.0
0.7,D15_PR31_0_PR31_200,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0
2.065,D15_PR31_200_PR31_400,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0
9.895,D15_PR31_400_PR31_600,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
10.0,D15_PR31_600_PR31_800,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
9.34848,D15_PR31_800_PR31_998,0.0,0.0,0.20408199999999999,0.0,0.0,0.0,0.510204,0.0
5.365,D15_PR32_0_PR32_200,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
7.0,D15_PR32_200_PR32_400,0.0,0.0,0.3,0.0,0.0,0.0,0.6,0.0
5.005,D15_PR32_400_PR32_600,0.0,0.0,0.333333,0.11111099999999999,0.0,0.0,0.44444399999999995,0.0
1.055,D15_PR32_600_PR32_800,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
1.33505,D15_PR32_800_PR32_994,0.0,0.0,0.0,0.0,0.0,0.0,0.8653850000000001,0.0
4.375,D15_PR33_0_PR33_200,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
3.955,D15_PR33_200_PR33_400,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0
5.81,D15_PR33_400_PR33_600,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.1
5.78,D15_PR33_600_PR33_800,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0
8.03448,D15_PR33_800_PR33_1006,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR34_0_PR34_200,0.0,0.0,0.1,0.0,0.0,0.1,0.5,0.0
10.0,D15_PR34_200_PR34_400,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1
10.0,D15_PR34_400_PR34_600,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
10.0,D15_PR34_600_PR34_800,0.0,0.0,0.0,0.0,0.0,0.0,0.22222199999999998,0.0
4.80829,D15_PR34_800_PR34_993,0.0,0.0,0.12621400000000002,0.0,0.0,0.0,0.61165,0.0
6.19,D15_PR35_0_PR35_200,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
3.61,D15_PR35_200_PR35_400,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0
8.95,D15_PR35_400_PR35_600,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0
9.64,D15_PR35_600_PR35_800,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
9.88461,D15_PR35_800_PR35_1008,0.0,0.0,0.2,0.0,0.0,0.0,0.7,0.0
6.835,D15_PR36_0_PR36_200,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0
5.59,D15_PR36_200_PR36_400,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0
10.0,D15_PR36_400_PR36_600,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0
9.96,D15_PR36_600_PR36_800,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
10.0,D15_PR36_800_PR36_998,0.0,0.0,0.0,0.0,0.0,0.0,0.489796,0.0
10.0,D15_PR37_0_PR37_200,0.0,0.0,0.0,0.0,0.0,0.0,0.11111099999999999,0.0
10.0,D15_PR37_200_PR37_400,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR37_400_PR37_600,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
10.0,D15_PR37_600_PR37_800,0.0,0.0,0.0,0.0,0.0,0.0,0.307692,0.0
10.0,D15_PR37_800_PR37_998,0.0,0.0,0.0,0.0,0.0,0.0,0.20408199999999999,0.0
10.0,D15_PR38_0_PR38_200,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D15_PR38_200_PR38_400,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
10.0,D15_PR38_400_PR38_600,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
10.0,D15_PR38_600_PR38_800,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0.0
10.0,D15_PR38_800_PR38_1001,0.0,0.0,0.0,0.0,0.0,0.0,0.44776099999999996,0.0
