NOTE,id,Moy_Pontage,Moy_Comblage,Moy_Longitudinale,Moy_Transversale,Moy_Nid_de_poule,Moy_Faiencage,Moy_Arrachement_pelade,Moy_Remblaiement
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000113475950_0_TRONROUT0000000113475950_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000228308399_0_TRONROUT0000000228308399_61,0.016393400000000002,0.0,0.016393400000000002,0.016393400000000002,0.0,0.0,0.016393400000000002,0.0491803
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000296508594_0_TRONROUT0000000296508594_25,0.0,0.0,0.04,0.08,0.0,0.0,0.08,0.04
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000296508626_0_TRONROUT0000000296508626_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000306713064_0_TRONROUT0000000306713064_68,0.0,0.0,0.0597015,0.0447761,0.0,0.0,0.119403,0.0
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000316342515_0_TRONROUT0000000316342515_101,0.0,0.0,0.0631579,0.08421050000000001,0.0,0.0,0.16842100000000002,0.0315789
7.857139999999999,VANNES - AV EDGAR DEGAS_TRONROUT0000000342118005_0_TRONROUT0000000342118005_7,0.0,0.0,0.714286,0.14285699999999998,0.0,0.0,0.14285699999999998,0.0
9.49367,VANNES - AV EDGAR DEGAS_TRONROUT0000002204031978_0_TRONROUT0000002204031978_79,0.0,0.0,0.07594939999999999,0.07594939999999999,0.0,0.03797469999999999,0.151899,0.0
6.897639999999999,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000087747541_0_TRONROUT0000000087747541_128,0.0,0.0,0.141732,0.015747999999999998,0.0,0.0944882,0.0,0.0393701
6.58385,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000087747563_0_TRONROUT0000000087747563_161,0.0,0.012422399999999998,0.416149,0.0621118,0.0,0.279503,0.0372671,0.00621118
10.0,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000087747674_0_TRONROUT0000000087747674_22,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
10.0,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000087747679_0_TRONROUT0000000087747679_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000087747680_0_TRONROUT0000000087747680_18,0.0,0.0,0.117647,0.0,0.0,0.0588235,0.0588235,0.0
10.0,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000087747694_0_TRONROUT0000000087747694_18,0.0,0.0,0.190476,0.047619,0.0,0.0,0.0,0.0
10.0,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000087747741_0_TRONROUT0000000087747741_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.657,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000087747792_0_TRONROUT0000000087747792_210,0.0,0.00471698,0.136792,0.0,0.0,0.0377358,0.00471698,0.0
10.0,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000227875736_0_TRONROUT0000000227875736_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000296508402_0_TRONROUT0000000296508402_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,VANNES - AV GEORGES POMPIDOU_TRONROUT0000000296508405_0_TRONROUT0000000296508405_17,0.0,0.0,0.11111099999999999,0.0,0.0,0.0,0.0,0.0
8.80435,VANNES - AV PAUL CEZANNE_TRONROUT0000000087744228_0_TRONROUT0000000087744228_52,0.0,0.0,0.0869565,0.0,0.0,0.043478300000000004,0.043478300000000004,0.043478300000000004
3.02083,VANNES - AV PAUL CEZANNE_TRONROUT0000000087744229_0_TRONROUT0000000087744229_120,0.0,0.0333333,0.125,0.14166700000000002,0.0,0.625,0.258333,0.116667
9.675,VANNES - AV PAUL CEZANNE_TRONROUT0000000087744288_0_TRONROUT0000000087744288_101,0.038835,0.0,0.116505,0.15534,0.0,0.0,0.23301,0.378641
10.0,VANNES - AV PAUL CEZANNE_TRONROUT0000002244083818_0_TRONROUT0000002244083818_99,0.0,0.032967,0.0879121,0.07692310000000001,0.0,0.032967,0.043956,0.032967
4.46154,VANNES - GIRATOIRE FR DE CHATEAUBRIAND_TRONROUT0000000316342448_0_TRONROUT0000000316342448_27,0.0,0.5,0.625,0.125,0.0,0.5,0.0,0.0
8.68966,VANNES - GIRATOIRE FR DE CHATEAUBRIAND_TRONROUT0000000316342450_0_TRONROUT0000000316342450_30,0.0,0.0,0.4,0.13333299999999998,0.0,0.0,0.0,0.0333333
6.45455,VANNES - GIRATOIRE FR DE CHATEAUBRIAND_TRONROUT0000000316342454_0_TRONROUT0000000316342454_22,0.0,0.0,0.190476,0.47618999999999995,0.0,0.380952,0.0,0.0
9.4186,VANNES - PL HENRI AUFFRET_TRONROUT0000000342118006_0_TRONROUT0000000342118006_89,0.0,0.0,0.08988760000000001,0.337079,0.0,0.0,0.0337079,0.044943800000000006
10.0,VANNES - R DES GRANDES MURAILLES_TRONROUT0000000113476123_0_TRONROUT0000000113476123_27,0.037037,0.0,0.0,0.037037,0.0,0.0,0.0,0.037037
7.38462,VANNES - R DES GRANDES MURAILLES_TRONROUT0000000113476224_0_TRONROUT0000000113476224_104,0.0,0.0,0.653846,0.0961538,0.0,0.00961538,0.0384615,0.0
9.91892,VANNES - R DES GRANDES MURAILLES_TRONROUT0000000113476226_0_TRONROUT0000000113476226_153,0.020408199999999998,0.115646,0.22449000000000002,0.0408163,0.0,0.0136054,0.020408199999999998,0.52381
7.84483,VANNES - R DES GRANDES MURAILLES_TRONROUT0000000113476227_0_TRONROUT0000000113476227_30,0.0333333,0.0,0.366667,0.0333333,0.0,0.0,0.13333299999999998,0.0
5.36038,VANNES - R DES GRANDES MURAILLES_TRONROUT0000000113476228_0_TRONROUT0000000113476228_266,0.015094299999999998,0.03396230000000001,0.649057,0.090566,0.0,0.08301889999999999,0.07924529999999999,0.0301887
9.871789999999999,VANNES - R DES GRANDES MURAILLES_TRONROUT0000000113476229_0_TRONROUT0000000113476229_79,0.0,0.0,0.0125,0.0375,0.0,0.0,0.0,0.0125
6.805560000000001,VANNES - R DES GRANDES MURAILLES_TRONROUT0000000316342537_0_TRONROUT0000000316342537_73,0.0,0.0135135,1.09459,0.0405405,0.0,0.0,0.0,0.0
4.4385,VANNES - R DU CAPITAINE JUDE_TRONROUT0000000087747573_0_TRONROUT0000000087747573_188,0.0,0.010582,0.613757,0.021164,0.0,0.15343900000000002,0.00529101,0.0529101
3.32075,VANNES - R DU CAPITAINE JUDE_TRONROUT0000000087747576_0_TRONROUT0000000087747576_53,0.0,0.0222222,0.8888889999999999,0.08888889999999999,0.0,0.511111,0.0222222,0.0
6.11765,VANNES - R FRANCOIS-RENE DE CHATEAUBRIAND_TRONROUT0000000087747497_0_TRONROUT0000000087747497_18,0.0,0.117647,0.941176,0.117647,0.0,0.0,0.0,0.0
10.0,VANNES - R FRANCOIS-RENE DE CHATEAUBRIAND_TRONROUT0000000113475743_0_TRONROUT0000000113475743_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,VANNES - R FRANCOIS-RENE DE CHATEAUBRIAND_TRONROUT0000000113475744_0_TRONROUT0000000113475744_19,0.0,0.0,0.0,0.0,0.0,0.055555600000000004,0.0,0.055555600000000004
10.0,VANNES - R FRANCOIS-RENE DE CHATEAUBRIAND_TRONROUT0000000113475901_0_TRONROUT0000000113475901_63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,VANNES - R FRANCOIS-RENE DE CHATEAUBRIAND_TRONROUT0000000113475902_0_TRONROUT0000000113475902_10,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0
7.0,VANNES - R FRANCOIS-RENE DE CHATEAUBRIAND_TRONROUT0000000113475903_0_TRONROUT0000000113475903_15,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0
10.0,VANNES - R FRANCOIS-RENE DE CHATEAUBRIAND_TRONROUT0000000113476222_0_TRONROUT0000000113476222_13,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,0.07142860000000001
5.65517,VANNES - R FRANCOIS-RENE DE CHATEAUBRIAND_TRONROUT0000000296508555_0_TRONROUT0000000296508555_58,0.0,0.103448,0.241379,0.0,0.0,0.0172414,0.0,0.241379
9.259260000000001,VANNES - R FRANCOIS-RENE DE CHATEAUBRIAND_TRONROUT0000000316342380_0_TRONROUT0000000316342380_27,0.0,0.0,0.296296,0.0,0.0,0.148148,0.0,0.0
10.0,VANNES - R MARIE LAURENCIN_TRONROUT0000000342118004_0_TRONROUT0000000342118004_58,0.0,0.0,0.0,0.344828,0.0,0.0,0.0344828,0.172414
10.0,VANNES - R MARIE LAURENCIN_TRONROUT0000002207376680_0_TRONROUT0000002207376680_23,0.0,0.0,0.041666699999999994,0.25,0.0,0.0,0.041666699999999994,0.75
10.0,VANNES - R MARIE LAURENCIN_TRONROUT0000002207376685_0_TRONROUT0000002207376685_6,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0
10.0,VANNES - R MARIE LAURENCIN_TRONROUT0000002207376698_0_TRONROUT0000002207376698_20,0.0,0.0,0.0,0.65,0.0,0.0,0.15,0.0
